i,j,val
25,45,        0.0000000000
25,46,       -0.6955787514
26,1,       -0.0000516483
26,2,        0.9950954036
26,3,       -0.0530379055
26,4,        0.0000000000
26,5,        0.0000000000
26,6,       -0.0362129162
26,7,       -0.0035968236
26,8,        0.0000000000
26,9,        0.0000000000
26,10,        0.0000000000
26,11,        0.0000000000
26,12,        0.0028102036
26,13,        0.0464699560
26,14,        0.0237048856
26,15,        0.0000000000
26,16,        0.0000000000
26,17,       -0.2240664072
26,18,        0.0000000000
26,19,        0.0000000000
26,20,        0.0000000000
26,21,       -0.0000000001
26,22,       -0.1690433278
26,23,        0.2317868633
26,24,        0.0000000000
26,25,        0.0000000000
26,26,       -0.2004069539
26,27,        0.0000000000
26,28,        0.0000000000
26,29,        0.0000000000
26,30,       -0.0000000000
26,31,       -0.0035218071
26,32,        0.0000000000
26,33,        0.0000000000
26,34,        1.1184852240
26,35,        0.0000000000
26,36,        0.0000000000
26,37,        0.0000000000
26,38,        0.0000000000
26,39,        1.9662632838
26,40,       -3.3817405353
26,41,        0.5062045621
26,42,        0.0000000000
26,43,       -0.0000000010
26,44,        0.3462578720
26,45,        0.0000000000
26,46,        0.0000000000
27,1,       -0.0000539828
27,2,       -0.0067341032
27,3,        0.0445142997
27,4,        0.0000000000
27,5,        0.0000000000
27,6,        0.1730749295
27,7,        0.4402094045
27,8,        0.0000000000
27,9,        0.0000000000
27,10,        0.0000000000
27,11,        0.0000000000
27,12,       -0.0147130950
27,13,        0.0141099741
27,14,       -0.0084335801
27,15,        0.0000000000
27,16,        0.0000000000
27,17,       -0.9171760023
27,18,        0.0000000000
27,19,        0.0000000000
27,20,        0.0000000000
27,21,        0.0000000000
27,22,       -0.7066093960
27,23,        0.7364832494
27,24,        0.0000000000
27,25,        0.0000000000
27,26,       -0.1779605095
27,27,        0.0000000000
27,28,        0.0000000000
27,29,        0.0000000000
27,30,        0.0000000000
27,31,        0.1243969925
27,32,        0.0000000000
27,33,        0.0000000000
27,34,        2.8794926251
27,35,        0.0000000000
27,36,        0.0000000000
27,37,        0.0000000000
27,38,        0.0000000000
27,39,        4.1907374036
27,40,       -7.0812611101
27,41,        0.9562771844
27,42,        0.0000000000
27,43,       -0.0000000014
27,44,        0.5038281120
27,45,        0.0000000000
27,46,        0.0000000000
28,1,       -0.0005359598
28,2,       -0.0047622358
28,3,       -0.0020492528
28,4,        0.0000000000
28,5,        0.0000000000
28,6,       -0.0131489321
28,7,        0.5699099844
28,8,        0.0000000000
28,9,        0.0000000000
28,10,        0.0000000000
28,11,        0.0000000000
28,12,       -0.0789295897
28,13,       -1.3241174198
28,14,       -0.7597306114
28,15,        0.0000000000
28,16,        0.0000000000
28,17,        1.8064052677
28,18,        0.0000000000
28,19,        0.0000000000
28,20,        0.0000000000
28,21,       -0.0000000001
28,22,        2.0516341144
28,23,       -1.4708100424
28,24,        0.0000000000
28,25,        0.0000000000
28,26,        1.1012059398
28,27,        0.0000000000
28,28,        0.0000000000
28,29,        0.0000000000
28,30,       -0.0000000001
28,31,       -0.4861172626
28,32,        0.0000000000
28,33,        0.0000000000
28,34,       -0.5266052037
28,35,        0.0000000000
28,36,        0.0000000000
28,37,        0.0000000000
28,38,        0.0000000000
28,39,       -1.1083530579
28,40,        1.1907313291
28,41,        0.2312251616
28,42,        0.0000000000
28,43,        0.0000000004
28,44,       -0.1181467211
28,45,        0.0000000000
28,46,        0.0000000000
29,1,        0.0000000000
29,2,        0.0000000000
29,3,        0.0000000000
29,4,        0.0000000000
29,5,        0.0577523973
29,6,        0.0000000000
29,7,        0.0000000000
29,8,       -0.1923533004
29,9,        0.0000000000
29,10,        0.0000000000
29,11,        0.0065811794
29,12,        0.0000000000
29,13,        0.0000000000
29,14,        0.0000000000
29,15,        0.0000000000
29,16,       -0.0923850269
29,17,        0.0000000000
29,18,        0.0000000000
29,19,        0.6554281543
29,20,        0.0000000000
29,21,        0.0000000000
29,22,        0.0000000000
29,23,        0.0000000000
29,24,        0.0000000000
29,25,       -1.7738148188
29,26,        0.0000000000
29,27,        0.0000000000
29,28,       -0.1533122097
29,29,        0.0000000000
29,30,        0.0000000000
29,31,        0.0000000000
29,32,        0.0000000000
29,33,       -0.0392401602
29,34,        0.0000000000
29,35,        0.0000000000
29,36,        0.0000000000
29,37,        0.0000000000
29,38,       -0.7031801638
29,39,        0.0000000000
29,40,        0.0000000000
29,41,        0.0000000000
29,42,        0.0000000000
29,43,        0.0000000000
29,44,        0.0000000000
29,45,        0.2860371983
29,46,        0.0000000000
30,1,        0.0000000000
30,2,        0.0000000000
30,3,        0.0000000000
30,4,        0.0577523973
30,5,        0.0000000000
30,6,        0.0000000000
30,7,        0.0000000000
30,8,        0.0000000000
30,9,       -0.1923533003
30,10,        0.0065811794
30,11,        0.0000000000
30,12,        0.0000000000
30,13,        0.0000000000
30,14,        0.0000000000
30,15,       -0.0923850268
30,16,        0.0000000000
30,17,        0.0000000000
30,18,        0.6554281544
30,19,        0.0000000000
30,20,        0.0000000000
30,21,        0.0000000000
30,22,        0.0000000000
30,23,        0.0000000000
30,24,       -1.7738148187
30,25,        0.0000000000
30,26,        0.0000000000
30,27,       -0.1533122099
30,28,        0.0000000000
30,29,        0.0000000000
30,30,        0.0000000000
30,31,        0.0000000000
30,32,       -0.0392401602
30,33,        0.0000000000
30,34,        0.0000000000
30,35,        0.0000000000
30,36,        0.0000000000
30,37,       -0.7031801638
30,38,        0.0000000000
30,39,        0.0000000000
30,40,        0.0000000000
30,41,        0.0000000000
30,42,        0.0000000000
30,43,        0.0000000000
30,44,        0.0000000000
30,45,        0.0000000000
30,46,        0.2860371984
31,1,       -0.0003566501
31,2,        0.0080470340
31,3,       -0.0361728744
31,4,        0.0000000000
31,5,        0.0000000000
31,6,       -0.1547059247
31,7,        0.2546026250
31,8,        0.0000000000
31,9,        0.0000000000
31,10,        0.0000000000
31,11,        0.0000000000
31,12,        0.0253719757
31,13,        0.0135713085
31,14,        0.0512153777
31,15,        0.0000000000
31,16,        0.0000000000
31,17,       -0.9919648978
31,18,        0.0000000000
31,19,        0.0000000000
31,20,        0.0000000000
31,21,        0.0000000000
31,22,       -0.4665097710
31,23,       -0.1540072525
31,24,        0.0000000000
31,25,        0.0000000000
31,26,       -1.5014810619
31,27,        0.0000000000
31,28,        0.0000000000
31,29,        0.0000000000
31,30,        0.0000000000
31,31,       -0.4106909972
31,32,        0.0000000000
31,33,        0.0000000000
31,34,       -1.7638905351
31,35,        0.0000000000
31,36,        0.0000000000
31,37,        0.0000000000
31,38,        0.0000000000
31,39,       -2.0399222132
31,40,        4.6800931142
31,41,       -0.3008571189
31,42,        0.0000000000
31,43,        0.0000000006
31,44,       -0.2191438037
31,45,        0.0000000000
31,46,        0.0000000000
32,1,        0.0000000000
32,2,        0.0000000000
32,3,        0.0000000000
32,4,        0.0000000000
32,5,       -0.0179368534
32,6,        0.0000000000
32,7,        0.0000000000
32,8,        0.0825732877
32,9,        0.0000000000
32,10,        0.0000000000
32,11,       -0.1831547073
32,12,        0.0000000000
32,13,        0.0000000000
32,14,        0.0000000000
32,15,        0.0000000000
32,16,        1.4188951025
32,17,        0.0000000000
32,18,        0.0000000000
32,19,       -0.8060053237
32,20,        0.0000000000
32,21,        0.0000000000
32,22,        0.0000000000
32,23,        0.0000000000
32,24,        0.0000000000
32,25,       -0.0766585079
32,26,        0.0000000000
32,27,        0.0000000000
32,28,       -0.2479266903
32,29,        0.0000000000
32,30,        0.0000000000
32,31,        0.0000000000
32,32,        0.0000000000
32,33,        0.5051660858
32,34,        0.0000000000
32,35,        0.0000000000
32,36,        0.0000000000
32,37,        0.0000000000
32,38,        0.0969696526
32,39,        0.0000000000
32,40,        0.0000000000
32,41,        0.0000000000
32,42,        0.0000000000
32,43,        0.0000000000
32,44,        0.0000000000
32,45,       -0.0385242299
32,46,        0.0000000000
33,1,        0.0000000000
33,2,        0.0000000000
33,3,        0.0000000000
33,4,       -0.0179368534
33,5,        0.0000000000
33,6,        0.0000000000
33,7,        0.0000000000
33,8,        0.0000000000
33,9,        0.0825732877
33,10,       -0.1831547073
33,11,        0.0000000000
33,12,        0.0000000000
33,13,        0.0000000000
33,14,        0.0000000000
33,15,        1.4188951024
33,16,        0.0000000000
33,17,        0.0000000000
33,18,       -0.8060053238
33,19,        0.0000000000
33,20,        0.0000000000
33,21,        0.0000000000
33,22,        0.0000000000
33,23,        0.0000000000
33,24,       -0.0766585078
33,25,        0.0000000000
33,26,        0.0000000000
33,27,       -0.2479266903
33,28,        0.0000000000
33,29,        0.0000000000
33,30,        0.0000000000
33,31,        0.0000000000
33,32,        0.5051660859
33,33,        0.0000000000
33,34,        0.0000000000
33,35,        0.0000000000
33,36,        0.0000000000
33,37,        0.0969696526
33,38,        0.0000000000
33,39,        0.0000000000
33,40,        0.0000000000
33,41,        0.0000000000
33,42,        0.0000000000
33,43,        0.0000000000
33,44,        0.0000000000
33,45,        0.0000000000
33,46,       -0.0385242299
34,1,        0.0004500762
34,2,       -0.0014590484
34,3,        0.0049849632
34,4,        0.0000000000
34,5,        0.0000000000
34,6,        0.0280652847
34,7,        0.0523701039
34,8,        0.0000000000
34,9,        0.0000000000
34,10,        0.0000000000
34,11,        0.0000000000
34,12,       -0.2035729776
34,13,       -0.0774976001
34,14,        1.4155304590
34,15,        0.0000000000
34,16,        0.0000000000
34,17,        0.8144007907
34,18,        0.0000000000
34,19,        0.0000000000
34,20,        0.0000000000
34,21,        0.0000000002
34,22,       -0.3352272695
34,23,        0.8122173477
34,24,        0.0000000000
34,25,        0.0000000000
34,26,       -0.4223893622
34,27,        0.0000000000
34,28,        0.0000000000
34,29,        0.0000000000
34,30,        0.0000000002
34,31,        0.4299688088
34,32,        0.0000000000
34,33,        0.0000000000
34,34,        0.2139763885
34,35,        0.0000000000
34,36,        0.0000000000
34,37,        0.0000000000
34,38,        0.0000000000
34,39,        0.4762137298
34,40,       -0.4684301617
34,41,       -0.2919642205
34,42,        0.0000000000
34,43,       -0.0000000001
34,44,        0.0347715552
34,45,        0.0000000000
34,46,        0.0000000000
35,1,       -0.0004359849
35,2,        0.0011156180
35,3,       -0.0012602820
35,4,        0.0000000000
35,5,        0.0000000000
35,6,       -0.0121251746
35,7,        0.0048994149
35,8,        0.0000000000
35,9,        0.0000000000
35,10,        0.0000000000
35,11,        0.0000000000
35,12,        0.0116114777
35,13,       -0.0015239071
35,14,       -0.0011890381
35,15,        0.0000000000
35,16,        0.0000000000
35,17,       -0.2238151538
35,18,        0.0000000000
35,19,        0.0000000000
35,20,        0.0000000000
35,21,        0.6368907349
35,22,        0.3371944846
35,23,        0.4331441086
35,24,        0.0000000000
35,25,        0.0000000000
35,26,        0.3558677278
35,27,        0.0000000000
35,28,        0.0000000000
35,29,        0.0000000000
35,30,       -2.0824709504
35,31,       -1.3434963130
35,32,        0.0000000000
35,33,        0.0000000000
35,34,       -0.5196811085
35,35,        0.0000000000
35,36,        0.3415364000
35,37,        0.0000000000
35,38,        0.0000000000
35,39,       -0.4030954950
35,40,        0.6430874837
35,41,        0.2972491317
35,42,        0.0000000000
35,43,       -0.1065523377
35,44,        0.0514296934
35,45,        0.0000000000
35,46,        0.0000000000
36,1,       -0.0004359849
36,2,        0.0011156180
36,3,       -0.0012602820
36,4,        0.0000000000
36,5,        0.0000000000
36,6,       -0.0121251746
36,7,        0.0048994149
36,8,        0.0000000000
36,9,        0.0000000000
36,10,        0.0000000000
36,11,        0.0000000000
36,12,        0.0116114777
36,13,       -0.0015239071
36,14,       -0.0011890385
36,15,        0.0000000000
36,16,        0.0000000000
36,17,       -0.2238151538
36,18,        0.0000000000
36,19,        0.0000000000
36,20,        0.0000000000
36,21,       -0.6368907349
36,22,        0.3371944846
36,23,        0.4331441086
36,24,        0.0000000000
36,25,        0.0000000000
36,26,        0.3558677278
36,27,        0.0000000000
36,28,        0.0000000000
36,29,        0.0000000000
36,30,        2.0824709504
36,31,       -1.3434963130
36,32,        0.0000000000
36,33,        0.0000000000
36,34,       -0.5196811085
36,35,        0.0000000000
36,36,       -0.3415364000
36,37,        0.0000000000
36,38,        0.0000000000
36,39,       -0.4030954950
36,40,        0.6430874837
36,41,        0.2972491317
36,42,        0.0000000000
36,43,        0.1065523374
36,44,        0.0514296940
36,45,        0.0000000000
36,46,        0.0000000000
37,1,        0.0008719698
37,2,       -0.0022312359
37,3,        0.0025205640
37,4,        0.0000000000
37,5,        0.0000000000
37,6,        0.0242503491
37,7,       -0.0097988299
37,8,        0.0000000000
37,9,        0.0000000000
37,10,        0.0000000000
37,11,        0.0000000000
37,12,       -0.0232229555
37,13,        0.0030478141
37,14,        0.0023780766
37,15,        0.0000000000
37,16,        0.0000000000
37,17,        0.4476303076
37,18,        0.0000000000
37,19,        0.0000000000
37,20,        0.0000000000
37,21,        0.0000000000
37,22,       -0.6743889693
37,23,       -0.8662882171
37,24,        0.0000000000
37,25,        0.0000000000
37,26,       -0.7117354557
37,27,        0.0000000000
37,28,        0.0000000000
37,29,        0.0000000000
37,30,        0.0000000000
37,31,        2.6869926260
37,32,        0.0000000000
37,33,        0.0000000000
37,34,        1.0393622170
37,35,        0.0000000000
37,36,        0.0000000000
37,37,        0.0000000000
37,38,        0.0000000000
37,39,        0.8061909900
37,40,       -1.2861749674
37,41,       -0.5944982634
37,42,        0.0000000000
37,43,        0.0000000003
37,44,       -0.1028593874
37,45,        0.0000000000
37,46,        0.0000000000
38,1,        0.0000000000
38,2,        0.0000000000
38,3,        0.0000000000
38,4,        0.0000000000
38,5,        0.0000000000
38,6,        0.0000000000
38,7,        0.0000000000
38,8,        0.0000000000
38,9,        0.0000000000
38,10,        0.0000000000
38,11,        0.0000000000
38,12,        0.0000000000
38,13,        0.0000000000
38,14,        0.0000000000
38,15,        0.0000000000
38,16,        0.0000000000
38,17,        0.0000000000
38,18,        0.0000000000
38,19,        0.0000000000
38,20,       -0.7354180744
38,21,        0.0000000000
38,22,        0.0000000000
38,23,        0.0000000000
38,24,        0.0000000000
38,25,        0.0000000000
38,26,        0.0000000000
38,27,        0.0000000000
38,28,        0.0000000000
38,29,        2.4046303276
38,30,        0.0000000000
38,31,        0.0000000000
38,32,        0.0000000000
38,33,        0.0000000000
38,34,        0.0000000000
38,35,       -0.3943722649
38,36,        0.0000000000
38,37,        0.0000000000
38,38,        0.0000000000
38,39,        0.0000000000
38,40,        0.0000000000
38,41,        0.0000000000
38,42,        0.1230360416
38,43,        0.0000000000
38,44,        0.0000000000
38,45,        0.0000000000
38,46,        0.0000000000
39,1,        0.0000000000
39,2,        0.0000000000
39,3,        0.0000000000
39,4,        0.0000000000
39,5,       -0.0194331962
39,6,        0.0000000000
39,7,        0.0000000000
39,8,        0.1189271919
39,9,        0.0000000000
39,10,        0.0000000000
39,11,       -0.0126954661
39,12,        0.0000000000
39,13,        0.0000000000
39,14,        0.0000000000
39,15,        0.0000000000
39,16,       -0.0442526522
39,17,        0.0000000000
39,18,        0.0000000000
39,19,       -0.6071648335
39,20,        0.0000000000
39,21,        0.0000000000
39,22,        0.0000000000
39,23,        0.0000000000
39,24,        0.0000000000
39,25,       -0.7451670525
39,26,        0.0000000000
39,27,        0.0000000000
39,28,        2.1997372528
39,29,        0.0000000000
39,30,        0.0000000000
39,31,        0.0000000000
39,32,        0.0000000000
39,33,        1.6131393867
39,34,        0.0000000000
39,35,        0.0000000000
39,36,        0.0000000000
39,37,        0.0000000000
39,38,        0.7342512532
39,39,        0.0000000000
39,40,        0.0000000000
39,41,        0.0000000000
39,42,        0.0000000000
39,43,        0.0000000000
39,44,        0.0000000000
39,45,       -0.2794634709
39,46,        0.0000000000
40,1,        0.0000000000
40,2,        0.0000000000
40,3,        0.0000000000
40,4,       -0.0194331962
40,5,        0.0000000000
40,6,        0.0000000000
40,7,        0.0000000000
40,8,        0.0000000000
40,9,        0.1189271919
40,10,       -0.0126954661
40,11,        0.0000000000
40,12,        0.0000000000
40,13,        0.0000000000
40,14,        0.0000000000
40,15,       -0.0442526522
40,16,        0.0000000000
40,17,        0.0000000000
40,18,       -0.6071648335
40,19,        0.0000000000
40,20,        0.0000000000
40,21,        0.0000000000
40,22,        0.0000000000
40,23,        0.0000000000
40,24,       -0.7451670527
40,25,        0.0000000000
40,26,        0.0000000000
40,27,        2.1997372527
40,28,        0.0000000000
40,29,        0.0000000000
40,30,        0.0000000000
40,31,        0.0000000000
40,32,        1.6131393869
40,33,        0.0000000000
40,34,        0.0000000000
40,35,        0.0000000000
40,36,        0.0000000000
40,37,        0.7342512531
40,38,        0.0000000000
40,39,        0.0000000000
40,40,        0.0000000000
40,41,        0.0000000000
40,42,        0.0000000000
40,43,        0.0000000000
40,44,        0.0000000000
40,45,        0.0000000000
40,46,       -0.2794634709
41,1,        0.0001162795
41,2,        0.0014331293
41,3,       -0.0008035932
41,4,        0.0000000000
41,5,        0.0000000000
41,6,        0.0016388510
41,7,        0.0304640310
41,8,        0.0000000000
41,9,        0.0000000000
41,10,        0.0000000000
41,11,        0.0000000000
41,12,        0.0526741561
41,13,        1.6553581407
41,14,        0.3235462760
41,15,        0.0000000000
41,16,        0.0000000000
41,17,       -0.6703691251
41,18,        0.0000000000
41,19,        0.0000000000
41,20,        0.0000000000
41,21,        0.0000000000
41,22,       -0.6220347943
41,23,        0.3284278754
41,24,        0.0000000000
41,25,        0.0000000000
41,26,       -0.1389504544
41,27,        0.0000000000
41,28,        0.0000000000
41,29,        0.0000000000
41,30,        0.0000000000
41,31,        0.1062529058
41,32,        0.0000000000
41,33,        0.0000000000
41,34,        0.0950209259
41,35,        0.0000000000
41,36,       -0.0000000000
41,37,        0.0000000000
41,38,        0.0000000000
41,39,        0.1832277941
41,40,       -0.2626573732
41,41,       -0.0543559370
41,42,        0.0000000000
41,43,       -0.0000000001
41,44,        0.0213533115
41,45,        0.0000000000
41,46,        0.0000000000
42,1,        0.0000000000
42,2,        0.0000000000
42,3,        0.0000000000
42,4,        0.0000000000
42,5,        0.0050811064
42,6,        0.0000000000
42,7,        0.0000000000
42,8,       -0.0224318491
42,9,        0.0000000000
42,10,        0.0000000000
42,11,        1.0901927963
42,12,        0.0000000000
42,13,        0.0000000000
42,14,        0.0000000000
42,15,        0.0000000000
42,16,       -0.5814589199
42,17,        0.0000000000
42,18,        0.0000000000
42,19,        0.2362805713
42,20,        0.0000000000
42,21,        0.0000000000
42,22,        0.0000000000
42,23,        0.0000000000
42,24,        0.0000000000
42,25,       -0.0098780139
42,26,        0.0000000000
42,27,        0.0000000000
42,28,        0.0590030258
42,29,        0.0000000000
42,30,        0.0000000000
42,31,        0.0000000000
42,32,        0.0000000000
42,33,       -0.1252855084
42,34,        0.0000000000
42,35,        0.0000000000
42,36,        0.0000000000
42,37,        0.0000000000
42,38,       -0.0332466452
42,39,        0.0000000000
42,40,        0.0000000000
42,41,        0.0000000000
42,42,        0.0000000000
42,43,        0.0000000000
42,44,        0.0000000000
42,45,        0.0132248810
42,46,        0.0000000000
43,1,        0.0000000000
43,2,        0.0000000000
43,3,        0.0000000000
43,4,        0.0050811064
43,5,        0.0000000000
43,6,        0.0000000000
43,7,        0.0000000000
43,8,        0.0000000000
43,9,       -0.0224318491
43,10,        1.0901927963
43,11,        0.0000000000
43,12,        0.0000000000
43,13,        0.0000000000
43,14,        0.0000000000
43,15,       -0.5814589199
43,16,        0.0000000000
43,17,        0.0000000000
43,18,        0.2362805713
43,19,        0.0000000000
43,20,        0.0000000000
43,21,        0.0000000000
43,22,        0.0000000000
43,23,        0.0000000000
43,24,       -0.0098780139
43,25,        0.0000000000
43,26,        0.0000000000
43,27,        0.0590030258
43,28,        0.0000000000
43,29,        0.0000000000
43,30,        0.0000000000
43,31,        0.0000000000
43,32,       -0.1252855084
43,33,        0.0000000000
43,34,        0.0000000000
43,35,        0.0000000000
43,36,        0.0000000000
43,37,       -0.0332466452
43,38,        0.0000000000
43,39,        0.0000000000
43,40,        0.0000000000
43,41,        0.0000000000
43,42,        0.0000000000
43,43,        0.0000000000
43,44,        0.0000000000
43,45,        0.0000000000
43,46,        0.0132248810
44,1,       -0.0001226391
44,2,        0.0003870209
44,3,       -0.0007489259
44,4,        0.0000000000
44,5,        0.0000000000
44,6,       -0.0064970819
44,7,        0.0015295533
44,8,        0.0000000000
44,9,        0.0000000000
44,10,        0.0000000000
44,11,        0.0000000000
44,12,        1.0936350210
44,13,        0.0121780862
44,14,       -0.5876377012
44,15,        0.0000000000
44,16,        0.0000000000
44,17,       -0.2228584015
44,18,        0.0000000000
44,19,        0.0000000000
44,20,        0.0000000000
44,21,       -0.0000000001
44,22,        0.0899153630
44,23,       -0.1890187305
44,24,        0.0000000000
44,25,        0.0000000000
44,26,        0.0448951672
44,27,        0.0000000000
44,28,        0.0000000000
44,29,        0.0000000000
44,30,       -0.0000000001
44,31,       -0.1127059129
44,32,        0.0000000000
44,33,        0.0000000000
44,34,       -0.0230816070
44,35,        0.0000000000
44,36,        0.0000000000
44,37,        0.0000000000
44,38,        0.0000000000
44,39,       -0.0643945162
44,40,        0.0765838227
44,41,        0.0852222024
44,42,        0.0000000000
44,43,        0.0000000000
44,44,       -0.0046962323
44,45,        0.0000000000
44,46,        0.0000000000
45,1,        0.0002908986
45,2,        0.0000330676
45,3,       -0.0029174237
45,4,        0.0000000000
45,5,        0.0000000000
45,6,       -0.0068938810
45,7,        0.0099278069
45,8,        0.0000000000
45,9,        0.0000000000
45,10,        0.0000000000
45,11,        0.0000000000
45,12,       -0.0255575746
45,13,        0.0234229993
45,14,        0.0286377892
45,15,        0.0000000000
45,16,        0.0000000000
45,17,        0.4520913774
45,18,        0.0000000000
45,19,        0.0000000000
45,20,        0.0000000000
45,21,       -1.4117104874
45,22,       -0.8487471396
45,23,       -0.2411955069
45,24,        0.0000000000
45,25,        0.0000000000
45,26,       -0.9644441088
45,27,        0.0000000000
45,28,        0.0000000000
45,29,        0.0000000000
45,30,        1.6597823290
45,31,        0.9959124338
45,32,        0.0000000000
45,33,        0.0000000000
45,34,        0.2192324847
45,35,        0.0000000000
45,36,       -0.1675423890
45,37,        0.0000000000
45,38,        0.0000000000
45,39,        0.2254779947
45,40,        0.0863769438
45,41,       -0.2538710376
45,42,        0.0000000000
45,43,        0.0441849124
45,44,       -0.0493018497
45,45,        0.0000000000
45,46,        0.0000000000
46,1,        0.0002908986
46,2,        0.0000330678
46,3,       -0.0029174237
46,4,        0.0000000000
46,5,        0.0000000000
46,6,       -0.0068938810
46,7,        0.0099278069
46,8,        0.0000000000
46,9,        0.0000000000
46,10,        0.0000000000
46,11,        0.0000000000
46,12,       -0.0255575746
46,13,        0.0234229993
46,14,        0.0286377892
46,15,        0.0000000000
46,16,        0.0000000000
46,17,        0.4520913774
46,18,        0.0000000000
46,19,        0.0000000000
46,20,        0.0000000000
46,21,        1.4117104874
46,22,       -0.8487471396
46,23,       -0.2411955069
46,24,        0.0000000000
46,25,        0.0000000000
46,26,       -0.9644441088
46,27,        0.0000000000
46,28,        0.0000000000
46,29,        0.0000000000
46,30,       -1.6597823290
46,31,        0.9959124338
46,32,        0.0000000000
46,33,        0.0000000000
46,34,        0.2192324847
46,35,        0.0000000000
46,36,        0.1675423890
46,37,        0.0000000000
46,38,        0.0000000000
46,39,        0.2254779947
46,40,        0.0863769438
46,41,       -0.2538710376
46,42,        0.0000000000
46,43,       -0.0441849121
46,44,       -0.0493018499
46,45,        0.0000000000
46,46,        0.0000000000
47,1,       -0.0005817972
47,2,       -0.0000661355
47,3,        0.0058348473
47,4,        0.0000000000
47,5,        0.0000000000
47,6,        0.0137877619
47,7,       -0.0198556138
47,8,        0.0000000000
47,9,        0.0000000000
47,10,        0.0000000000
47,11,        0.0000000000
47,12,        0.0511151492
47,13,       -0.0468459986
47,14,       -0.0572755783
47,15,        0.0000000000
47,16,        0.0000000000
47,17,       -0.9041827548
47,18,        0.0000000000
47,19,        0.0000000000
47,20,        0.0000000000
47,21,        0.0000000000
47,22,        1.6974942792
47,23,        0.4823910137
47,24,        0.0000000000
47,25,        0.0000000000
47,26,        1.9288882176
47,27,        0.0000000000
47,28,        0.0000000000
47,29,        0.0000000000
47,30,        0.0000000000
47,31,       -1.9918248677
47,32,        0.0000000000
47,33,        0.0000000000
47,34,       -0.4384649693
47,35,        0.0000000000
47,36,        0.0000000000
47,37,        0.0000000000
47,38,        0.0000000000
47,39,       -0.4509559894
47,40,       -0.1727538875
47,41,        0.5077420752
47,42,        0.0000000000
47,43,       -0.0000000003
47,44,        0.0986036996
47,45,        0.0000000000
47,46,        0.0000000000
48,1,        0.0000000000
48,2,        0.0000000000
48,3,        0.0000000000
48,4,        0.0000000000
48,5,        0.0000000000
48,6,        0.0000000000
48,7,        0.0000000000
48,8,        0.0000000000
48,9,        0.0000000000
48,10,        0.0000000000
48,11,        0.0000000000
48,12,        0.0000000000
48,13,        0.0000000000
48,14,        0.0000000000
48,15,        0.0000000000
48,16,        0.0000000000
48,17,        0.0000000000
48,18,        0.0000000000
48,19,        0.0000000000
48,20,        1.6301028598
48,21,        0.0000000000
48,22,        0.0000000000
48,23,        0.0000000000
48,24,        0.0000000000
48,25,        0.0000000000
48,26,        0.0000000000
48,27,        0.0000000000
48,28,        0.0000000000
48,29,       -1.9165515489
48,30,        0.0000000000
48,31,        0.0000000000
48,32,        0.0000000000
48,33,        0.0000000000
48,34,        0.0000000000
48,35,        0.1934612867
48,36,        0.0000000000
48,37,        0.0000000000
48,38,        0.0000000000
48,39,        0.0000000000
48,40,        0.0000000000
48,41,        0.0000000000
48,42,       -0.0510203421
48,43,        0.0000000000
48,44,        0.0000000000
48,45,        0.0000000000
48,46,        0.0000000000
49,1,        0.0000000000
49,2,        0.0000000000
49,3,        0.0000000000
49,4,        0.0000000000
49,5,       -0.0023480288
49,6,        0.0000000000
49,7,        0.0000000000
49,8,       -0.0477465712
49,9,        0.0000000000
49,10,        0.0000000000
49,11,        0.0436719162
49,12,        0.0000000000
49,13,        0.0000000000
49,14,        0.0000000000
49,15,        0.0000000000
49,16,        0.0874497119
49,17,        0.0000000000
49,18,        0.0000000000
49,19,        1.5074244579
49,20,        0.0000000000
49,21,        0.0000000000
49,22,        0.0000000000
49,23,        0.0000000000
49,24,        0.0000000000
49,25,        2.1703678829
49,26,        0.0000000000
49,27,        0.0000000000
49,28,       -1.5144366248
49,29,        0.0000000000
49,30,        0.0000000000
49,31,        0.0000000000
49,32,        0.0000000000
49,33,       -1.5318662199
49,34,        0.0000000000
49,35,        0.0000000000
49,36,        0.0000000000
49,37,        0.0000000000
49,38,       -0.2171812713
49,39,        0.0000000000
49,40,        0.0000000000
49,41,        0.0000000000
49,42,        0.0000000000
49,43,        0.0000000000
49,44,        0.0000000000
49,45,        0.0779108687
49,46,        0.0000000000
50,1,        0.0000000000
50,2,        0.0000000000
50,3,        0.0000000000
50,4,       -0.0023480288
50,5,        0.0000000000
50,6,        0.0000000000
50,7,        0.0000000000
50,8,        0.0000000000
50,9,       -0.0477465712
50,10,        0.0436719162
50,11,        0.0000000000
50,12,        0.0000000000
50,13,        0.0000000000
50,14,        0.0000000000
50,15,        0.0874497119
50,16,        0.0000000000
50,17,        0.0000000000
50,18,        1.5074244578
50,19,        0.0000000000
50,20,        0.0000000000
50,21,        0.0000000000
50,22,        0.0000000000
50,23,        0.0000000000
50,24,        2.1703678831
50,25,        0.0000000000
50,26,        0.0000000000
50,27,       -1.5144366245
50,28,        0.0000000000
50,29,        0.0000000000
50,30,        0.0000000000
50,31,        0.0000000000
50,32,       -1.5318662201
50,33,        0.0000000000
50,34,        0.0000000000
50,35,        0.0000000000
50,36,        0.0000000000
50,37,       -0.2171812712
50,38,        0.0000000000
50,39,        0.0000000000
50,40,        0.0000000000
50,41,        0.0000000000
50,42,        0.0000000000
50,43,        0.0000000000
